lrs/actor_lr,debug/a2_1_std,debug/q_a1,round_time,debug/a_0,debug/actor_grad_norm,sampling_duration,debug/q1_std,debug/q_a1_std,debug/backup,debug/log_pi_std,debug/a1_2_std,_step,debug/a2_2,debug/a1_0_std,debug/q1,debug/logp_a2,debug/d_std,debug/a_1_std,debug/a2_2_std,debug/log_pi,lrs/critic_lr,debug/d,debug/a_1,debug/a2_1,debug/q_a1_targ,debug/a1_1_std,debug/a_0_std,training_step_duration,debug/a_2_std,debug/a2_0,debug/r_std,losses/loss_critic,memory_len,debug/a1_2,debug/backup_std,debug/demo_fraction_in_batch,debug/q2_std,debug/a2_0_std,debug/q_a1_targ_std,_timestamp,debug/r,episode_length_test,losses/loss_actor,idle_time,return_train,debug/logp_a2_std,debug/a_2,debug/a1_0,episode_length_train,debug/q2,debug/a1_1,_runtime,return_test,debug/critic_grad_norm
1e-05,0.5601538241,7.4332535807,16.3263878822,-0.1362123756,0.0215574722,0.0110360781,6.6576432292,6.5848144531,7.5375740822,0.5973151027,0.5654125783,314,0.1289603593,0.5604585032,7.4293359375,-1.5573491031,0.0008838835,0.5219705034,0.5631295994,-1.5588013245,5e-05,3.90625e-05,0.2189962968,0.1518861468,7.4509538263,0.559286506,0.5468273216,0.0425426189,0.5934242393,-0.1170713345,0.0693315481,0.1757367958,90279,0.1271740463,6.5780821082,0.0558984375,6.6620442708,0.5595352782,6.6305410688,1772305410.5830884,0.0872718914,0,-7.4461819863,0.0,37.7925643921,0.5981659367,0.1227051294,-0.1151451001,445.0,7.377728068,0.1496794988,5123.698649,0,6.2915877256
1e-05,0.5658631807,8.0031758626,15.5091900826,-0.0534337998,0.0151643198,0.0110759163,5.5280859375,5.5041276042,8.0021048928,0.4600447355,0.5727700455,315,0.0728004031,0.5696138139,7.995863444,-1.7590766543,0.0011528283,0.5572399113,0.5730156094,-1.7624620627,5e-05,5.85938e-05,0.1361216564,0.1325823239,7.9094449366,0.566160937,0.5639029722,0.039756488,0.5991806901,-0.0965589037,0.0710421604,0.1221928255,90279,0.0770270725,5.5454845637,0.04,5.5846809896,0.5688755031,5.5693494023,1772305410.5830884,0.0919416484,0,-8.0200339302,0.0,37.7925643921,0.4567145992,0.0770210048,-0.0928864653,445.0,7.991624349,0.1322652756,5123.6994921,0,5.2815975488
1e-05,0.5593159936,8.6756266276,15.5123074055,-0.0657881565,0.015797603,0.0108251874,6.0565234375,6.0333007813,8.7193160951,0.5189401004,0.5685630334,316,0.0885533437,0.5632506416,8.6705647786,-1.6491199129,0.0009446989,0.540745127,0.5683780033,-1.6482096286,5e-05,4.55729e-05,0.155858745,0.1468110961,8.6124251568,0.5586118134,0.5593626398,0.0399848954,0.5983316048,-0.0942724034,0.0723514085,0.1372571845,90279,0.0858386808,6.0758528297,0.0560807292,6.1296028646,0.5632125595,6.1050222549,1772305410.5839314,0.1008468506,0,-8.6918039227,0.0,37.7925643921,0.5146623111,0.0927625292,-0.0928840112,445.0,8.6627547201,0.149750663,5123.6999962,0,4.836691187
1e-05,0.5473059441,12.9391145833,15.3614120483,0.025929938,0.01586343,0.0110922464,6.2318554688,6.2047102865,12.9517916123,0.5035028038,0.5580964909,317,0.0944417416,0.5493527428,12.8899479167,-1.5629029302,0.0023313396,0.5486380241,0.5561651214,-1.5627307836,5e-05,0.0001106771,0.0790133784,0.1456055974,12.8130678167,0.5480427789,0.5660882767,0.0393390632,0.6096119297,-0.1070595678,0.0843003981,0.1176011356,90279,0.0938468266,6.232025547,0.0944270833,6.2490104167,0.5480758228,6.2366898747,1772305410.5844357,0.1441050688,0,-12.9522736446,0.0,37.7925643921,0.4988712392,0.0581410319,-0.1036464778,445.0,12.9202148437,0.1455549293,5123.700497,0,4.827676881
1e-05,0.5461690446,13.270291748,15.4633963108,0.0105731669,0.015430359,0.0107844138,6.91359375,6.8871516927,13.3113085976,0.5793508364,0.5550939627,318,0.1086605062,0.5478956608,13.2537255859,-1.4863856227,0.0025651519,0.5350699565,0.5559299047,-1.4861418479,5e-05,0.0001171875,0.1123478548,0.1608749127,13.1772905648,0.5462560807,0.5633355765,0.0399407585,0.6085639175,-0.1217799591,0.0852661328,0.1521874309,90279,0.1078552876,6.9123029451,0.1001171875,6.9498632812,0.5484866685,6.9327719705,1772305410.5849364,0.1453325724,0,-13.2850821237,0.0,37.7925643921,0.5789516017,0.0767386928,-0.1253244785,445.0,13.2349438477,0.1574972921,5123.7009955,0,5.7207174595
1e-05,0.5553338838,10.6973307292,15.3852152824,-0.0510580082,0.0166816815,0.0108265058,6.2041731771,6.173046875,10.7302497757,0.5323470455,0.559563754,319,0.104429997,0.5533983349,10.6891422526,-1.5725045301,0.0010311974,0.5361560684,0.5600392406,-1.5728715951,5e-05,4.55729e-05,0.1454047695,0.1320969739,10.6166379653,0.5551297795,0.5589617859,0.0396104956,0.6035648448,-0.1068647682,0.0760902006,0.1350253962,90279,0.1093706174,6.1921956188,0.0786848958,6.2668229167,0.5545049271,6.21696358,1772305410.5849364,0.1186677549,0,-10.7147023082,0.0,37.7925643921,0.5335339071,0.0814088251,-0.1044865354,445.0,10.6884765625,0.1332683836,5282.8749592,0,4.7584902019
1e-05,0.5680873577,8.4365039062,15.6650247574,-0.0601448621,0.0150575555,0.0109787186,5.9852213542,5.9535742188,8.4831035029,0.4888319865,0.5734310835,320,0.0958231005,0.5687369082,8.4553125,-1.7474205204,0.0004419417,0.5577724165,0.5735697166,-1.7488765179,5e-05,1.95312e-05,0.1289313688,0.1265078359,8.3974517153,0.5677715519,0.5645922575,0.0403368831,0.5982647551,-0.1005314429,0.0713685984,0.1146735927,92344,0.0944217519,5.9955349633,0.0360416667,6.0059635417,0.5696107689,6.0225789369,1772305569.7645795,0.0928532087,0,-8.4549349356,0.0,181.0569000244,0.4860279111,0.0735641704,-0.1010649958,2064.0,8.4045117187,0.1250424374,5282.8754578,0,4.4271711144
1e-05,0.5569460246,11.1384309896,15.2029776573,0.0086840944,0.0186764511,0.0106572064,6.4875520833,6.4418066406,11.1662964297,0.5563491534,0.5620386327,321,0.1235643464,0.5552202473,11.1093196615,-1.5814607401,0.0017677669,0.5464305069,0.5618069696,-1.5847139228,5e-05,7.8125e-05,0.0941096524,0.1391766959,11.0387449879,0.5576194727,0.5579783762,0.0392372417,0.6173193777,-0.1369097487,0.0816262508,0.1242303941,92344,0.1201650748,6.4587497282,0.0772135417,6.484921875,0.5555301756,6.4765552892,1772305569.76558,0.1266823389,0,-11.1504980581,0.0,181.0569000244,0.5547659119,0.0680315457,-0.1375920806,2064.0,11.1125,0.1404090812,5282.8759579,0,5.1119888951
1e-05,0.5639199354,9.1945263672,15.0399262905,-0.0411662674,0.0162117923,0.0106979656,5.7408658854,5.6908365885,9.2260314398,0.4870347862,0.5676106072,322,0.1091202544,0.5612405965,9.1537955729,-1.6916817278,0.0005027572,0.5477379831,0.5666849615,-1.6882118239,5e-05,2.60417e-05,0.1249136,0.1246107761,9.1098954937,0.563597518,0.56331096,0.0386413431,0.6004457391,-0.1117232181,0.0727548777,0.1135758945,92344,0.1124063941,5.7356402918,0.0560416667,5.7353580729,0.5610450069,5.7556415674,1772305569.76608,0.1079849883,0,-9.2084233455,0.0,181.0569000244,0.4891705701,0.0769128289,-0.1115697827,2064.0,9.1869789632,0.125695848,5282.8764571,0,4.6080958196
1e-05,0.5380503357,14.7041560872,15.389888525,0.0354348301,0.0162258432,0.0107993499,6.9512955729,6.9138378906,14.7476104348,0.5914550064,0.5423841084,323,0.1586380471,0.5347855885,14.6420670573,-1.3792772712,0.0015339546,0.5323388492,0.5419285432,-1.3820415228,5e-05,7.16146e-05,0.1099600653,0.1597919835,14.6269534498,0.5381557571,0.5544111553,0.039675161,0.6194467556,-0.1549405312,0.0873169855,0.1365685986,92344,0.1556979004,6.9336857397,0.1189583333,6.9594726562,0.5352014173,6.9576966049,1772305569.7665792,0.1547124032,0,-14.7205167829,0.0,181.0569000244,0.5879150964,0.0745680504,-0.1573057992,2064.0,14.7188354492,0.1620345328,5282.8769581,0,5.553099679
1e-05,0.5354838673,15.0272200521,15.457555294,-0.005945898,0.0193953427,0.0108482973,7.3967708333,7.3050520833,15.0447777468,0.6589228213,0.5428106754,324,0.156506154,0.5322263539,14.9791471354,-1.312025009,0.0022705241,0.5180374434,0.5423401723,-1.3092222931,5e-05,0.0001041667,0.1431521902,0.1637875564,14.9356132166,0.5364895,0.5506177782,0.0398657934,0.6136645877,-0.1697641519,0.0858805083,0.1635379253,92344,0.1571450071,7.3184226097,0.1241536458,7.3171158854,0.5333628046,7.3601972159,1772305569.7665792,0.153705316,0,-15.0362945397,0.0,181.0569000244,0.6577634668,0.0817585068,-0.1704269408,2064.0,15.015078125,0.1679698556,5282.8774581,0,5.5920263405
1e-05,0.5653941945,10.1135742187,15.3904292583,0.0095727248,0.0167502449,0.010823009,6.2429036458,6.1747428385,10.1438371499,0.4932915284,0.5699098456,325,0.10560628,0.5670792706,10.1229557292,-1.7068032877,0.0025043365,0.5587760491,0.5697794386,-1.705371549,5e-05,0.0001106771,0.0835213629,0.1158366843,10.024677568,0.5641503958,0.5648050868,0.0396441436,0.6085561263,-0.102562467,0.0779336572,0.1174476532,92344,0.1022285897,6.1953372034,0.0521354167,6.1991601562,0.5650341516,6.2141926638,1772305569.7670805,0.1170439281,0,-10.1304022368,0.0,181.0569000244,0.4917718114,0.0635634674,-0.1008517057,2064.0,10.0900130208,0.1152155594,5282.8779573,0,4.9401454467
1e-05,0.5521479738,12.0594661458,15.5405550003,-0.0313433363,0.0173819717,0.0110583305,6.5539127604,6.4811588542,12.0929110596,0.5891673245,0.5563082684,326,0.1406060749,0.5499150859,12.0051432292,-1.4966948046,0.0016812685,0.5335096097,0.55581362,-1.4986882484,5e-05,7.8125e-05,0.1487245732,0.1391317453,11.9893964353,0.5515722887,0.5569578395,0.0398539654,0.6071905982,-0.1201544625,0.0789033177,0.1342377411,94897,0.1433614608,6.4989215713,0.0853385417,6.5064192708,0.5483001555,6.5322809776,1772305569.7675805,0.1266816704,0,-12.0736661045,0.0,137.0410168966,0.585373979,0.096313893,-0.1176696183,1598.0,12.071015625,0.1371144246,5282.8784584,0,4.6865141557
1e-05,0.5617743194,10.4785286458,15.0012962818,-0.0191139275,0.0170075542,0.0107465164,6.2693294271,6.2233789062,10.5117634128,0.5177471028,0.5653403013,327,0.1170647849,0.5637000966,10.442109375,-1.650903118,0.0019150808,0.5508966329,0.5654019493,-1.6510124166,5e-05,8.46354e-05,0.0985671306,0.1146131344,10.4013803533,0.5618590593,0.5640615118,0.0384885104,0.609489475,-0.0948640056,0.0786347717,0.1314208752,94897,0.1164708105,6.2482073871,0.064140625,6.2568684896,0.562115543,6.2744660955,1772305569.7685807,0.1173038697,0,-10.4944046585,0.0,49.0092506409,0.5160997947,0.0684869973,-0.0939369771,666.0,10.4824348958,0.1169727873,5282.878958,0,4.9397419802
1e-05,0.5619755435,9.8020833333,15.1201226711,-0.0432563052,0.0157468002,0.0109613776,5.749296875,5.6993196615,9.8234050828,0.4558655901,0.5679970665,328,0.0878876345,0.5635745898,9.7777994792,-1.6956641697,0.0008838835,0.5518670655,0.5677208459,-1.6938920327,5e-05,3.90625e-05,0.1195711334,0.1000757957,9.7272435344,0.5624673283,0.5687171306,0.0386966244,0.5997757673,-0.0896125084,0.0729454193,0.1194891927,94897,0.0910251259,5.741890891,0.0561588542,5.7436328125,0.5630995891,5.7664394078,1772305569.7690804,0.1076412813,0,-9.8199150083,0.0,49.0092506409,0.4606307417,0.075963589,-0.0916300583,666.0,9.799313151,0.0995059496,5282.878958,0,4.7291151701
1e-05,0.5662969334,9.8133072917,15.6504862309,-0.0192285207,0.0163641713,0.0110913984,5.4849479167,5.4324707031,9.8266602774,0.4184326296,0.5686425402,329,0.0652569467,0.5631471097,9.8188720703,-1.7353812909,0.0011785113,0.557505204,0.5703231768,-1.7367080327,5e-05,5.20833e-05,0.0906723232,0.0753348041,9.7047141514,0.5655411946,0.5642746993,0.0402088992,0.6070056953,-0.0660044995,0.0757063891,0.1083734488,94897,0.064685161,5.463021924,0.05875,5.4711295573,0.564731907,5.4686240332,1772305569.7690804,0.1140900833,0,-9.8303795147,0.0,49.0092506409,0.4206775841,0.0613337241,-0.0642527945,666.0,9.7918554688,0.0731842257,5439.5275673,0,4.9968197163
1e-05,0.5466596431,13.332561849,15.6077060699,-9.89677e-05,0.018402903,0.0109393851,6.8074088542,6.7639388021,13.3959533162,0.5854922033,0.5541078165,330,0.1225753228,0.5443186919,13.2994498698,-1.4538891098,0.0031544076,0.5338020966,0.5540334289,-1.4523882115,5e-05,0.0001432292,0.1127225158,0.1267154476,13.2603438543,0.5473756571,0.5575619898,0.0402558645,0.6124052492,-0.1396931195,0.086065307,0.1421254816,95536,0.1218798605,6.7863275313,0.1067057292,6.8034635417,0.5439511921,6.7987744648,1772305726.4227822,0.1443558595,0,-13.3521998042,0.0,9.1682872772,0.5840929371,0.0756344443,-0.1382469785,329.0,13.3163069661,0.1263327722,5439.528068,0,5.2465428912
1e-05,0.5638084383,9.9540234375,15.8434691429,-0.0322554757,0.0146463589,0.0112308113,5.5277213542,5.4980664063,9.9689912787,0.4166116602,0.569628676,331,0.0516663027,0.5632187973,9.9444401042,-1.736032084,0.0011785113,0.5561300931,0.5695292809,-1.7350994585,5e-05,5.20833e-05,0.0949881894,0.0843612821,9.8516663571,0.5633453965,0.5723429217,0.0407170256,0.5986659036,-0.0906820837,0.0748672332,0.101481522,95536,0.0506466524,5.5368780149,0.05875,5.5323632813,0.562901565,5.5491380219,1772305726.4232821,0.1143548893,0,-9.9725614184,0.0,9.1682872772,0.4153725604,0.0603066355,-0.0911457448,329.0,9.9343196615,0.0832151044,5439.5285682,0,4.5979743319
1e-05,0.569743421,8.5549739583,15.100607872,-0.0296672006,0.0178612575,0.0102396735,5.8879817708,5.8450911458,8.5921665444,0.4520072604,0.5742370939,332,0.0549405827,0.5680911682,8.5103841146,-1.7475224524,0.0013258252,0.555765421,0.5749441004,-1.7498059938,5e-05,5.85938e-05,0.1156694165,0.0845623113,8.482147594,0.5686610946,0.5646344568,0.0393059413,0.6043018938,-0.0839583208,0.0742625962,0.1367927306,95536,0.0562305839,5.8869408949,0.0454296875,5.9179361979,0.5687831158,5.9072866954,1772305726.4237828,0.1009346015,0,-8.5695187841,0.0,9.1682872772,0.4522958638,0.0826195044,-0.0847174606,329.0,8.5743945313,0.0830924018,5439.5306996,0,5.2993197425
1e-05,0.5462629033,13.581875,15.550583601,0.0698400853,0.0169812455,0.0107885734,6.24921875,6.2177604167,13.6051362993,0.5127697096,0.5561897787,333,0.0925874978,0.5450944858,13.5756640625,-1.5316683956,0.0026867829,0.5522782866,0.5555308316,-1.5288225663,5e-05,0.0001302083,0.0580434098,0.1451216286,13.4683387243,0.5449713652,0.5555842015,0.0403050383,0.6281479418,-0.1309211554,0.0864989357,0.1213928305,95536,0.0912439561,6.2471570312,0.0986197917,6.2661197917,0.5461478097,6.2552163498,1772305726.4247823,0.1486682306,0,-13.5982841754,0.0,9.1682872772,0.51784955,0.0446169206,-0.1328423907,329.0,13.53953125,0.1466147447,5439.5312008,0,4.8692233996
1e-05,0.5564263001,11.0389908854,15.1588475704,-0.0327695229,0.0162350891,0.0095460208,6.3166145833,6.2625292969,11.0622346482,0.521606858,0.5626178915,334,0.0943750959,0.5546852182,11.0123535156,-1.5903694165,0.0014731391,0.5450735451,0.5621085949,-1.5917943509,5e-05,6.51042e-05,0.1229068709,0.1351930617,10.9538822422,0.5568468547,0.5612106703,0.040308574,0.6035654857,-0.12112003,0.0785210063,0.1286159054,95536,0.0938030756,6.2875170952,0.0747005208,6.3081901042,0.5561508389,6.3067519075,1772305726.4264145,0.119881548,0,-11.0518476327,0.0,9.1682872772,0.5247395096,0.0654599659,-0.122065147,329.0,11.0306184896,0.13493381,5439.5322007,0,5.1187334471
1e-05,0.55303133,12.4335221354,15.3564002514,0.0329995451,0.0158701548,0.0094004313,5.9378841146,5.9098111979,12.4445847273,0.4746534357,0.559174357,335,0.0960435079,0.5491926499,12.3833007812,-1.5954967316,0.0022448412,0.5533537028,0.558516121,-1.5948637017,5e-05,0.0001106771,0.0674860391,0.114954348,12.3137515216,0.5527867991,0.5673300924,0.0411978197,0.614073029,-0.1104887726,0.0817444352,0.1098481081,95536,0.0957973104,5.9382978019,0.0854427083,5.9357617188,0.5509827649,5.9457765375,1772305726.4274154,0.1368563727,0,-12.4468731554,0.0,9.1682872772,0.4712489513,0.0513617589,-0.1137054615,329.0,12.4227555339,0.1160834915,5439.5327,0,4.5929651458
1e-05,0.565603043,7.9885970052,15.1909935474,-0.11535276,0.0198503135,0.0092410429,6.6856510417,6.5940299479,8.0400499797,0.5917850347,0.5660059728,336,0.1168712393,0.5601928784,7.9745556641,-1.5722545907,0.0005892556,0.5278741104,0.5666794199,-1.5692090491,5e-05,2.60417e-05,0.204423844,0.1239011337,7.9663195747,0.5656524776,0.548121349,0.0407226642,0.5972906202,-0.1217042567,0.0690787365,0.1538170751,98123,0.1180390364,6.5956860621,0.0493098958,6.6524479167,0.5594127035,6.6496040125,1772305726.4279158,0.0863610937,0,-8.0029813832,0.0,9.9738384883,0.5893205422,0.118416205,-0.1227445105,320.3333333333,7.9779046631,0.1253276375,5439.533701,0,4.9551695733
1e-05,0.5540155709,10.3952083333,14.6769800186,-0.0604610644,0.0206548011,0.0089062707,6.6497005208,6.5888313802,10.4416379017,0.6075901627,0.5593609944,337,0.1218274532,0.5534162039,10.3612630208,-1.5087948122,0.0013866407,0.5308217376,0.5596139318,-1.5037101976,5e-05,6.51042e-05,0.173352153,0.1546294382,10.3490601517,0.5551066922,0.5498312163,0.0393986281,0.6048482939,-0.1375863188,0.0752552494,0.1492960507,98123,0.1254136394,6.5846374616,0.0692578125,6.6635904948,0.5529704197,6.6259288464,1772305726.428415,0.1113509956,0,-10.4093891907,0.0,11.5849409103,0.6055302252,0.1048661369,-0.1385306073,303.0,10.3873828125,0.1529138502,5439.533701,0,4.9930837438
1e-05,0.5670852972,8.9780078125,13.9398260117,-0.0103065028,0.0161765922,0.0090292056,5.8403255208,5.7979003906,9.021632732,0.4501132167,0.5719435269,338,0.0696331163,0.5678010519,8.9622395833,-1.7633222552,0.0010311974,0.5605484737,0.5710869393,-1.7612723965,5e-05,4.55729e-05,0.1133612914,0.1153597911,8.9189534758,0.5665300056,0.5661243613,0.0368224764,0.6050106987,-0.097875496,0.0733811944,0.1132179072,98123,0.0730714,5.8216094767,0.04,5.8405566406,0.5683281417,5.8427685812,1772305726.4289162,0.1020719192,0,-8.9959837027,0.0,11.5849409103,0.4473496026,0.0661312278,-0.1003213647,303.0,8.9842936198,0.1160678138,5439.533701,0,4.8715352128
1e-05,0.5369400642,14.29203125,14.2465145588,-0.0074463257,0.0188950642,0.0089803727,7.1153385417,7.0607226563,14.337120378,0.6483575489,0.5478142531,339,0.1292846952,0.5343935593,14.2532942708,-1.3354005827,0.001620453,0.5217912659,0.5465354946,-1.3393423124,5e-05,7.16146e-05,0.134945764,0.1824688233,14.2087989384,0.5351199621,0.5551108157,0.0378805105,0.6107990083,-0.1727752375,0.0845267091,0.1526983472,98123,0.1308104808,7.0985362732,0.1145182292,7.1405078125,0.5354711792,7.1230777275,1772305726.4289162,0.1505400401,0,-14.311823147,0.0,11.5849409103,0.6477226771,0.0898730408,-0.1729825034,303.0,14.2851692708,0.183053999,5585.5938804,0,5.2729331456
1e-05,0.5511106219,11.864296875,14.3545174599,-0.0073238916,0.0215775953,0.0089651124,6.4222265625,6.3566927083,11.8858001339,0.5685029211,0.5588504192,340,0.1130100307,0.5519116314,11.8450065104,-1.5515910441,0.0018028994,0.5446498573,0.5615133684,-1.5511565553,5e-05,9.11458e-05,0.1101317579,0.1667890157,11.768443042,0.5511271398,0.5616159153,0.0382350802,0.6067540996,-0.1340560205,0.0793225482,0.1256750483,98926,0.1111880854,6.4040793799,0.0786848958,6.397578125,0.5507841834,6.4200439655,1772305872.49431,0.1270977619,0,-11.8775612617,0.0,15.6561126709,0.571938414,0.0728779473,-0.1320528961,267.0,11.8454101563,0.1651617397,5585.5943806,0,5.0243034368
1e-05,0.5506499541,11.5483854167,14.0945227146,-0.0040660551,0.0255736356,0.0088758922,6.3618359375,6.3003938802,11.5910640099,0.5794393422,0.5625124265,341,0.1011095217,0.5551999791,11.5051302083,-1.5706949381,0.0019150808,0.5473248984,0.5608614668,-1.5732374747,5e-05,8.46354e-05,0.1037741125,0.1795143024,11.4575600344,0.5510938252,0.5636569403,0.0374987419,0.6055026914,-0.1344960442,0.0796082184,0.1135560972,98926,0.0970674251,6.3321661858,0.0745703125,6.3337109375,0.5543175164,6.3482705993,1772305872.49531,0.1305833617,0,-11.5649801691,0.0,15.6561126709,0.578138246,0.0747883993,-0.1307717669,267.0,11.5508984375,0.1761240864,5585.5948807,0,4.8199325538
1e-05,0.5687959624,8.5690950521,14.3040146828,-0.083481597,0.0185955823,0.009018627,6.3665234375,6.3292610677,8.6116119273,0.5252959361,0.5761296849,342,0.0551776232,0.5681335868,8.545859375,-1.7020771773,0.0022705241,0.5472273467,0.5749839789,-1.6996893341,5e-05,0.0001041667,0.1400033506,0.1260494262,8.5167355915,0.5686572221,0.5663658929,0.0380706056,0.5923323291,-0.0860323576,0.0724360712,0.1214338616,98926,0.056845868,6.354752174,0.0418619792,6.3965559896,0.5700268063,6.3855575492,1772305872.49531,0.0956677746,0,-8.5861708307,0.0,15.6561126709,0.5246006992,0.0800964128,-0.0887025729,267.0,8.569375,0.1264123002,5585.5953805,0,4.8898025462
1e-05,0.5687300507,8.8530598958,14.1147127151,-0.0016252946,0.0157427367,0.0089919623,6.100625,6.0511914063,8.8746798912,0.4718557144,0.5752244653,343,0.0494708171,0.5702296137,8.8279492187,-1.7587584896,0.0013258252,0.5636128389,0.5760701343,-1.7587886658,5e-05,5.85938e-05,0.089732606,0.1205228542,8.7541992322,0.5700116509,0.5637623951,0.0374115523,0.6094810649,-0.077797203,0.0764451291,0.1051338401,99813,0.051695313,6.0724539312,0.0408854167,6.0734114583,0.5708558613,6.0888714532,1772305872.4958103,0.1063782379,0,-8.8708192231,0.0,13.2063102722,0.4697470198,0.0617666983,-0.0780021683,287.0,8.8618196615,0.1223611626,5585.5953805,0,4.5387293924
1e-05,0.5558204456,10.442890625,13.8914804459,-0.0270724434,0.0160216757,0.0089059297,6.0150390625,5.9661979167,10.466655938,0.5096982589,0.5619336981,344,0.0726569527,0.5561159275,10.4451188151,-1.60504895,0.0016812685,0.543798447,0.5621412759,-1.6029872092,5e-05,7.8125e-05,0.1206759818,0.1396165032,10.3571646358,0.5556900917,0.5577920012,0.0368301392,0.6100703261,-0.1134091891,0.0768833105,0.1280002956,99813,0.0732112025,6.0007609819,0.0722005208,6.0183463542,0.5545071188,6.0146578015,1772305872.4963102,0.1148451144,0,-10.4598653515,0.0,11.9814090729,0.5085923145,0.0733645947,-0.113042368,297.0,10.4075651042,0.1406528145,5585.5958811,0,4.9708584486
1e-05,0.5475748804,11.5725358073,13.8625707626,0.0046714269,0.0183313211,0.0088483651,6.2632226562,6.2016341146,11.6047448493,0.5751916148,0.5569920263,345,0.1094454226,0.5466037647,11.5548404948,-1.5211284441,0.0021232102,0.5410826882,0.5577436832,-1.5177945713,5e-05,9.76562e-05,0.0996499302,0.1630333919,11.469807626,0.5484491362,0.555474616,0.0367802223,0.6140087226,-0.16323791,0.0807759188,0.1170481588,99813,0.1124733262,6.2196802274,0.0852473958,6.2291471354,0.5462994465,6.2275333812,1772305872.4968107,0.1311967801,0,-11.5885648572,0.0,11.9814090729,0.5757190799,0.0828467212,-0.16560567,297.0,11.5393424479,0.1622303433,5585.5963805,0,4.2903471846
